Name,Size,Bet,Market,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Active Market,Active Hold,Tx Hash,Polymarket,Profile,Market Link,Outcome
newnewnew,10000,0,Will MetaMask launch a token by June 30?,73440,0.83,0.6,0.71,3,10400,0.4176,-832,6,3,0.5,2,9300,-52,24900,,0,0,1,0,,,,https://polymarket.com/market/will-metamask-launch-a-token-by-june-30,
Attilasoltani,3100,1,Will the Iranian regime fall before 2027?,73440,0.35,0.34,0.35,6,7100,0.3335,109,10,4,0.6,3,7800,112,21300,73440,0,1,1,0,,,,https://polymarket.com/market/will-the-iranian-regime-fall-by-the-end-of-2026,
Lpuss,1500,1,Will the Iranian regime fall by June 30?,73440,0.25,0.24,0.24,2,3500,0.065,415,9,6,0.222,6,14200,847,53800,77760,4320,0.9444,1,0,,,,https://polymarket.com/market/will-the-iranian-regime-fall-by-june-30,
BhaKah,1300,1,Will the US acquire part of Greenland in 2026?,73440,0.16,0.16,0.16,1,1300,0.16,-118,1,1,1,1,1100,-118,7800,,0,0,1,0,,,,https://polymarket.com/market/will-the-us-acquire-any-part-of-greenland-in-2026,
AmericanImperia...,15400,1,Will Trump acquire Greenland before 2027?,73440,0.15,0.15,0.15,1,15400,0.15,-515,1,1,1,1,14900,-515,103000,73440,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
0x362cBD3C72FFc...,2700,1,Will the U.S. invade Venezuela by March 31 2026?,73440,0.11,0.11,0.11,1,2700,0.0223,-154,5,5,0.2,5,8500,-499,122800,73440,0,1,1,0,,,,https://polymarket.com/market/will-the-us-invade-venezuela-by-march-31-2026-255,
Kyojerjer,1500,0,Over 60M committed to the Ranger public sale?,73440,0.5,0.5,0.47,2,1800,0.2148,-210,5,4,0.4,4,2700,-342,8400,,0,0,0,0,,,,https://polymarket.com/market/over-60m-committed-to-the-ranger-public-sale-296-929,
0x362cBD3C72FFc...,4000,1,Will Trump acquire Greenland before 2027?,73440,0.15,0.15,0.15,1,4000,0.0325,-133,5,5,0.2,5,8500,-499,122800,73440,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
lostitall1500,1400,1,Over 70M committed to the Ranger public sale?,73440,0.44,0.44,0.44,1,1400,0.3925,194,3,3,0.333,3,1700,192,3700,73440,0,1,0,0,,,,https://polymarket.com/market/over-70m-committed-to-the-ranger-public-sale-rwrn,
Mikiyo,2000,1,Khamenei out as Supreme Leader of Iran by March 31?,73440,0.27,0.26,0.26,2,5000,0.2634,220,2,1,1,1,5200,220,19000,73440,0,1,1,0,,,,https://polymarket.com/market/khamenei-out-as-supreme-leader-of-iran-by-march-31,
Mikiyo,3000,1,Khamenei out as Supreme Leader of Iran by March 31?,73440,0.26,0.26,0.26,2,5000,0.2634,220,2,1,1,1,5200,220,19000,73440,0,1,1,0,,,,https://polymarket.com/market/khamenei-out-as-supreme-leader-of-iran-by-march-31,
0x211deBB529E19...,50200,0,Will bitcoin hit 1m before GTA VI?,73440,0.53,0.53,0.53,2,98900,0.5184,-1400,2,1,1,0,0,-1400,190900,73440,0,1,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
0x5A60B7Fd21489...,1200,1,Khamenei out as Supreme Leader of Iran by March 31?,73440,0.26,0.26,0.26,1,1200,0.0555,69,16,9,0.063,6,1500,184,21600,181440,106560,0.4048,1,0,,,,https://polymarket.com/market/khamenei-out-as-supreme-leader-of-iran-by-march-31,
Gloriasissi,2000,0,Will China invade Taiwan by end of 2026?,73440,0.88,0.88,0.88,1,2000,0.88,-11,1,1,1,1,2000,-11,2300,73440,0,1,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
Q3p4My4mbB,1100,1,Opinion FDV above 1B one day after launch?,73440,0.66,0.66,0.66,1,1100,0.0761,0,11,4,0.091,1,1100,-91,14500,123840,48960,0.593,1,0,,,,https://polymarket.com/market/opinion-fdv-above-1b-one-day-after-launch,
vEmz1LRti4,1300,1,Opinion FDV above 1B one day after launch?,73440,0.66,0.66,0.66,2,1500,0.1523,0,12,4,0.167,1,1500,103,9500,,0,0,1,0,,,,https://polymarket.com/market/opinion-fdv-above-1b-one-day-after-launch,
ALymMRk53s,2800,1,Opinion FDV above 1B one day after launch?,73440,0.66,0.66,0.66,1,2800,0.1675,0,6,3,0.167,1,2800,1400,16900,123840,50400,0.593,1,0,,,,https://polymarket.com/market/opinion-fdv-above-1b-one-day-after-launch,
zhaoyk,1300,0,Will Khamenei leave Iran by March 31?,73440,0.82,0.82,0.82,1,1300,0.0053,-64,17,8,0.059,7,58400,-7400,252900,87840,12960,0.8361,0,0,,,,https://polymarket.com/market/will-khamenei-leave-iran-by-march-31,
alves04,2000,1,US strikes Iran by January 31 2026?,73440,0.19,0.19,0.19,1,2000,0.098,-6,9,7,0.111,3,2000,-12,20400,116640,41760,0.6296,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-january-31-2026,
0xrc,10000,0,Will China invade Taiwan by end of 2026?,73440,0.88,0.88,0.88,2,10000,0.88,-57,2,1,1,1,10000,-57,11400,699840,626400,0.1049,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
chabei,2300,0,Will Tim Walz resign by June 30?,73440,0.82,0.82,0.82,1,2300,0.2576,14,8,6,0.125,2,2300,-74,8900,,0,0,1,0,,,,https://polymarket.com/market/will-tim-walz-resign-by-june-30,
tuomao,2400,0,Will Tim Walz resign by June 30?,73440,0.82,0.82,0.82,1,2400,0.2449,15,14,9,0.071,2,2500,37,9900,662400,588960,0.1109,1,0,,,,https://polymarket.com/market/will-tim-walz-resign-by-june-30,
moli1,2500,0,Will Tim Walz resign by June 30?,73440,0.82,0.82,0.82,1,2500,0.243,15,14,9,0.071,2,2500,-96,10400,639360,565920,0.1149,1,0,,,,https://polymarket.com/market/will-tim-walz-resign-by-june-30,
kaoya,2500,0,Will Tim Walz resign by June 30?,73440,0.82,0.82,0.82,1,2500,0.2546,15,12,8,0.083,2,2600,403,10000,639360,565920,0.1149,1,0,,,,https://polymarket.com/market/will-tim-walz-resign-by-june-30,
Tan9,8700,0,Infinex FDV above 300M one day after launch?,73440,0.66,0.66,0.66,1,8700,0.2564,-533,13,3,0.077,3,21600,801,34000,,0,0,0,0,,,,https://polymarket.com/market/infinex-fdv-above-300m-one-day-after-launch,
losst1,1100,0,Will the U.S. collect less than 100b in revenue in 2025?,73440,0.71,0.71,0.71,1,1100,0.0455,11,25,16,0.04,7,1300,-377,25100,172800,97920,0.425,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
obiwansatoshi,2700,1,Will the Doge-1 Lunar Mission launch before 2027?,73440,0.18,0.18,0.18,1,2800,0.183,1200,1,1,1,1,3900,1200,15000,,0,0,1,0,,,,https://polymarket.com/market/will-the-doge-1-lunar-mission-launch-before-2027,
cocele,2800,0,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,73440,0.75,0.75,0.75,1,2800,0.2479,22,10,7,0.1,2,2800,58,11200,640800,565920,0.1146,1,0,,,,https://polymarket.com/market/will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,
guohi,2300,0,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,73440,0.75,0.75,0.75,1,2300,0.2442,19,7,5,0.143,1,2300,-106,9500,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,
DaMonkeyHope,1800,1,Will the US acquire part of Greenland in 2026?,73440,0.15,0.15,0.15,8,2000,0.0203,66,23,4,0.348,2,2900,28,98100,370080,295200,0.1984,1,0,,,,https://polymarket.com/market/will-the-us-acquire-any-part-of-greenland-in-2026,
FreezerKil,1100,1,Will Reza Pahlavi enter Iran by June 30?,73440,0.23,0.23,0.23,1,1100,0.007,-117,25,15,0.04,9,12500,1400,152800,89280,14400,0.8226,1,0,,,,https://polymarket.com/market/will-reza-pahlavi-enter-iran-by-june-30,
DaMonkeyHope,3100,1,Will Trump acquire Greenland before 2027?,73440,0.15,0.1,0.11,6,10900,0.111,397,23,4,0.261,2,2900,28,98100,370080,295200,0.1984,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
lanjlin,2100,0,Will the U.S. collect less than 100b in revenue in 2025?,73440,0.7,0.7,0.7,1,2100,0.0912,63,13,6,0.077,2,2100,-74,22700,,0,0,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
nonejy,2200,0,Will the U.S. collect less than 100b in revenue in 2025?,73440,0.7,0.7,0.7,1,2200,0.2343,66,11,7,0.091,1,2200,-38,9300,662400,587520,0.1109,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
saroxide,2500,1,Will the Iranian regime fall before 2027?,73440,0.32,0.32,0.32,1,2500,0.1903,6,20,14,0.05,7,3000,-15,13100,,0,0,1,0,,,,https://polymarket.com/market/will-the-iranian-regime-fall-by-the-end-of-2026,
dandhe,2500,0,Will the U.S. collect less than 100b in revenue in 2025?,73440,0.7,0.7,0.7,1,2500,0.2295,76,10,7,0.1,1,2600,61,10900,662400,587520,0.1109,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
Kellly045,1500,1,Will María Corina Machado be the leader of Venezuela end ...,73440,0.15,0.15,0.15,1,1500,0.1265,-112,2,2,0.5,2,2000,-120,11500,,0,0,1,0,,,,https://polymarket.com/market/will-mara-corina-machado-be-the-leader-of-venezuela-end-of-2026,
chabei,2300,0,Will OpenAI have a #1 AI model by June 30?,73440,0.79,0.79,0.79,2,4600,0.5184,-29,8,6,0.25,2,2300,-74,8900,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-openai-have-a-1-ai-model-by-june-30,
shengcai,2900,0,Will OpenAI have a #1 AI model by June 30?,73440,0.79,0.79,0.79,1,2900,0.7129,0,10,7,0.1,2,2900,-56,4000,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-openai-have-a-1-ai-model-by-june-30,
guagua11,2400,0,Will OpenAI have a #1 AI model by June 30?,73440,0.79,0.79,0.79,1,2400,0.6528,0,11,7,0.091,2,2400,-61,3600,662400,588960,0.1109,1,0,,,,https://polymarket.com/market/will-openai-have-a-1-ai-model-by-june-30,
teest-teest,1400,1,Will United Russia (ER) gain the most seats in the next R...,73440,0.9,0.9,0.9,3,4100,0.8115,-25,7,4,0.429,3,1400,-29,5100,,0,0,1,0,,,,https://polymarket.com/market/will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election,
gimmeurmoney,1500,0,Trump out as President before 2027?,73440,0.88,0.88,0.88,2,1500,0.0861,-25,21,12,0.095,6,6900,197,17200,105120,30240,0.6986,1,0,,,,https://polymarket.com/market/trump-out-as-president-before-2027,
Voltrix,1900,1,Over 80M committed to the Ranger public sale?,73440,0.34,0.34,0.34,1,1900,0.0951,-137,13,8,0.077,2,2400,-1100,19600,,0,0,0,0,,,,https://polymarket.com/market/over-80m-committed-to-the-ranger-public-sale-675-826-682,
tuomao,2400,0,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,73440,0.73,0.73,0.73,1,2400,0.6335,45,12,8,0.083,2,2400,3,3700,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,
hupai,2600,0,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,73440,0.73,0.73,0.73,1,2600,0.6365,50,10,7,0.1,2,2700,79,4100,632160,558720,0.1162,1,0,,,,https://polymarket.com/market/will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,
chedan,2900,0,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,73440,0.73,0.73,0.73,1,2900,0.6084,55,12,8,0.083,2,2900,99,4700,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,
zahuishi,2300,0,Will Discord’s market cap be between 15B and 20B at mar...,73440,0.78,0.78,0.78,1,2300,0.6763,226,12,8,0.083,2,2500,223,3400,632160,558720,0.1162,1,0,,,,https://polymarket.com/market/will-discords-market-cap-be-between-15b-and-20b-at-market-close-on-ipo-day,
kaoya,2300,0,Will Discord’s market cap be between 15B and 20B at mar...,73440,0.78,0.78,0.78,1,2300,0.5971,229,10,7,0.1,2,2600,398,3900,639360,564480,0.1149,1,0,,,,https://polymarket.com/market/will-discords-market-cap-be-between-15b-and-20b-at-market-close-on-ipo-day,
bei1,2900,0,Will Discord’s market cap be between 15B and 20B at mar...,73440,0.78,0.78,0.78,1,2900,0.5996,286,12,8,0.083,2,3200,234,4800,662400,587520,0.1109,1,0,,,,https://polymarket.com/market/will-discords-market-cap-be-between-15b-and-20b-at-market-close-on-ipo-day,
Illarionov,1300,1,Over 80M committed to the Ranger public sale?,73440,0.31,0.31,0.31,1,1300,0.1303,85,11,6,0.091,2,2000,516,10100,596160,521280,0.1232,0,0,,,,https://polymarket.com/market/over-80m-committed-to-the-ranger-public-sale-675-826-682,
0x481174DB4a926...,1700,0,Will China invade Taiwan by end of 2026?,73440,0.87,0.87,0.87,1,1700,0.1312,-10,7,6,0.143,3,1700,-2400,12700,120960,46080,0.6071,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
Merkly,1100,0,Over 40M committed to the Ranger public sale?,74880,0.3,0.3,0.3,1,1100,0.1057,18,13,6,0.077,2,1700,-461,10100,596160,521280,0.1256,0,0,,,,https://polymarket.com/market/over-40m-committed-to-the-ranger-public-sale-819,
Wensdey,1200,1,Over 40M committed to the Ranger public sale?,74880,0.72,0.72,0.72,3,4800,0.4688,0,13,6,0.231,1,4800,518,10300,597600,522720,0.1253,0,0,,,,https://polymarket.com/market/over-40m-committed-to-the-ranger-public-sale-819,
Wensdey,3600,1,Over 40M committed to the Ranger public sale?,74880,0.72,0.72,0.72,3,4800,0.4688,0,13,6,0.231,1,4800,518,10300,597600,522720,0.1253,0,0,,,,https://polymarket.com/market/over-40m-committed-to-the-ranger-public-sale-819,
0xd7501646D1551...,1100,1,Will Trump acquire Greenland before 2027?,74880,0.15,0.15,0.15,1,1100,0.0304,-37,9,6,0.111,5,3300,-594,36200,74880,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
ShinBet,1100,1,Will the Iranian regime fall before 2027?,74880,0.33,0.33,0.33,1,1100,0.0674,-32,18,6,0.056,3,1000,-654,15900,360000,285120,0.208,1,0,,,,https://polymarket.com/market/will-the-iranian-regime-fall-by-the-end-of-2026,
o-x,8800,0,Russia x Ukraine ceasefire by March 31 2026?,74880,0.86,0.86,0.86,1,8800,0.86,-51,1,1,1,1,8700,-51,10200,,0,0,1,0,,,,https://polymarket.com/market/russia-x-ukraine-ceasefire-by-march-31-2026,
George14,1800,0,Will Trump acquire Greenland before 2027?,74880,0.86,0.86,0.86,2,1900,0.8243,-11,4,3,0.5,2,1900,-31,2300,1126080,1051200,0.0665,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
Rafael88,1400,0,Ukraine signs peace deal with Russia by March 31?,74880,0.83,0.75,0.79,3,1700,0.0493,-2,25,8,0.12,3,2700,-2100,33900,715680,640800,0.1046,1,0,,,,https://polymarket.com/market/ukraine-signs-peace-deal-with-russia-by-march-31,
Burnsmaxi,2800,0,Over 140M committed to the Ranger public sale?,74880,0.89,0.89,0.89,1,2800,0.0997,-63,13,10,0.077,4,4300,1600,28300,,0,0,0,0,,,,https://polymarket.com/market/over-140m-committed-to-the-ranger-public-sale-611-967-715-556,
MonkeyDoodle,1000,1,Will Trump acquire Greenland before 2027?,74880,0.16,0.13,0.15,4,2900,0.1513,-119,4,1,1,1,2800,-119,19000,,0,0,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
0xEFD06D1A6cC22...,1100,1,US strikes Iran by January 31 2026?,74880,0.16,0.14,0.16,8,2900,0.1557,173,8,1,1,1,3100,173,18600,74880,0,1,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-january-31-2026,
chickendimmer,8400,1,Will the US acquire part of Greenland in 2026?,74880,0.17,0.17,0.17,1,8400,0.0849,-142,5,4,0.2,3,8300,-2500,99300,102240,25920,0.7324,1,0,,,,https://polymarket.com/market/will-the-us-acquire-any-part-of-greenland-in-2026,
poopraapey,1300,1,Will Marco Rubio win the 2028 Republican presidential nom...,74880,0.13,0.13,0.13,16,4400,0.1311,82,16,1,1,1,4500,82,33800,79200,2880,0.9455,1,0,,,,https://polymarket.com/market/will-marco-rubio-win-the-2028-republican-presidential-nomination,
czechtrump,10000,1,Will Trump acquire Greenland before 2027?,74880,0.16,0.16,0.16,1,10000,0.1003,-58,4,4,0.25,4,10500,-106,99700,74880,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
MrEsma,9900,1,US strikes Iran by January 31 2026?,74880,0.15,0.15,0.15,1,9900,0.1547,659,1,1,1,1,10600,659,64100,74880,0,1,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-january-31-2026,
0xEFD06D1A6cC22...,1000,1,US strikes Iran by January 31 2026?,74880,0.14,0.14,0.16,8,2900,0.1557,173,8,1,1,1,3100,173,18600,74880,0,1,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-january-31-2026,
jin5,5200,0,Will China invade Taiwan by end of 2026?,74880,0.87,0.87,0.87,1,5200,0.225,-30,5,4,0.2,2,5200,-275,23200,175680,100800,0.4262,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
Dmorel,2300,1,Will the US acquire part of Greenland in 2026?,74880,0.2,0.2,0.2,1,2300,0.1318,-57,23,13,0.043,4,2600,-371,17200,688320,613440,0.1088,1,0,,,,https://polymarket.com/market/will-the-us-acquire-any-part-of-greenland-in-2026,
0xdF31f30184b4C...,2100,1,Will the Iranian regime fall by March 31?,74880,0.16,0.16,0.16,1,2100,0.155,0,1,1,1,1,2100,0,13400,74880,0,1,1,0,,,,https://polymarket.com/market/will-the-iranian-regime-fall-by-march-31,
cryptoh34d,2000,0,Will China invade Taiwan by end of 2026?,74880,0.87,0.87,0.87,1,2000,0.87,-12,1,1,1,1,2000,-12,2300,74880,0,1,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
drdeev,2500,1,Will Silver (SI) hit (HIGH) 100 by end of January?,74880,0.11,0.11,0.11,1,2500,0.1053,-395,1,1,1,1,2100,-395,23500,74880,0,1,0,0,,,,https://polymarket.com/market/si-hit-100-high-jan-2026,
0x8373796C348eb...,1000,1,Will Trump acquire Greenland before 2027?,74880,0.14,0.14,0.14,1,1000,0.14,36,1,1,1,1,1000,36,7200,74880,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
Ljmasx,2000,1,Will Khamenei leave Iran by March 31?,74880,0.2,0.2,0.2,2,2800,0.0616,-1200,24,7,0.083,7,6700,-945,46200,,0,0,0,0,,,,https://polymarket.com/market/will-khamenei-leave-iran-by-march-31,
CometTail,3100,0,Will Trump acquire Greenland before 2027?,74880,0.86,0.86,0.86,1,3100,0.1416,-18,14,7,0.071,2,7000,316,22100,,0,0,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
bbttyl,3300,1,Will Trump acquire Greenland before 2027?,74880,0.14,0.14,0.14,1,3300,0.1245,118,2,2,0.5,2,4000,161,26400,74880,0,1,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
0x57c86bC10e4Ff...,1500,1,Will Ole Gunnar Solskjær be appointed as manager of Manch...,74880,0.63,0.63,0.63,1,1500,0.2703,-801,6,4,0.167,4,703,-1000,5600,,0,0,1,0,,,,https://polymarket.com/market/will-ole-gunnar-solskjr-be-appointed-as-manager-of-manchester-united,
zzx123,2000,1,US strikes Iran by March 31 2026?,74880,0.26,0.26,0.26,2,2500,0.1667,-48,4,2,0.5,2,3200,-94,15000,74880,0,1,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-31-2026-393,
sssdf,1500,1,Over 40M committed to the Ranger public sale?,74880,0.8,0.8,0.8,1,1500,0.1646,-8,7,7,0.143,2,1500,-999,9000,501120,426240,0.1494,0,0,,,,https://polymarket.com/market/over-40m-committed-to-the-ranger-public-sale,
0x328e933F46e99...,1000,1,Khamenei out as Supreme Leader of Iran by March 31?,74880,0.24,0.24,0.24,1,1000,0.24,-63,1,1,1,1,951,-63,4200,74880,0,1,1,0,,,,https://polymarket.com/market/khamenei-out-as-supreme-leader-of-iran-by-march-31,
0x836a833E8a107...,2500,1,Over 40M committed to the Ranger public sale?,74880,0.8,0.8,0.8,2,3000,0.5086,-19,3,2,0.667,2,5000,-29,5900,,0,0,0,0,,,,https://polymarket.com/market/over-40m-committed-to-the-ranger-public-sale,
ministre,2200,1,Will Trump acquire Greenland before 2027?,74880,0.15,0.1,0.13,2,2300,0.1501,-230,2,1,1,1,2000,-230,15200,77760,1440,0.963,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
0x3140c81075aa3...,1500,1,Will Israel launch a major ground offensive in Lebanon by...,74880,0.49,0.49,0.49,1,1500,0.4553,-201,9,6,0.111,3,1300,-225,3300,126720,50400,0.5909,1,0,,,,https://polymarket.com/market/will-israel-launch-a-major-ground-offensive-in-lebanon-by-march-31,
niumow,2100,0,Will the U.S. collect less than 100b in revenue in 2025?,74880,0.71,0.71,0.71,1,2100,0.1773,-17,13,9,0.077,2,2100,-640,12000,642240,565920,0.1166,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
juiceb,2200,0,Will the U.S. collect less than 100b in revenue in 2025?,74880,0.71,0.71,0.71,1,2200,0.212,-17,11,7,0.091,2,2200,-577,10400,660960,584640,0.1133,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
tianya,2700,0,Will the U.S. collect less than 100b in revenue in 2025?,74880,0.71,0.71,0.71,1,2700,0.2563,-21,8,6,0.125,1,2700,174,10400,662400,586080,0.113,0,0,,,,https://polymarket.com/market/will-the-us-collect-less-than-100b-in-revenue-in-2025,
Mateo028,1800,1,Will China invade Taiwan by end of 2026?,74880,0.14,0.14,0.14,2,1900,0.14,-68,2,1,1,1,1800,-68,13500,76320,0,0.9811,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
MeoMeo,1100,1,Will Trump acquire Greenland before 2027?,74880,0.17,0.17,0.17,1,1100,0.0132,-216,16,8,0.063,6,880,-2900,82900,1275840,1199520,0.0587,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
Wellwellwell,1100,0,Will Trump acquire Greenland before 2027?,74880,0.85,0.85,0.85,1,1100,0.4595,7,2,2,0.5,1,1100,143,2500,,0,0,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
bedon,1800,1,Will Trump acquire Greenland before 2027?,74880,0.16,0.16,0.16,1,1800,0.0774,-172,7,4,0.143,1,1700,-227,23700,171360,95040,0.437,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
Audemarus,4900,1,Will Trump acquire Greenland before 2027?,74880,0.15,0.15,0.15,4,5800,0.0433,-379,23,11,0.174,10,6200,-1300,134000,217440,141120,0.3444,1,0,,,,https://polymarket.com/market/will-trump-acquire-greenland-before-2027,
